,0
HEALTHCARE_COVERAGE_20902.99,0.0
HEALTHCARE_COVERAGE_20940.73,0.0
HEALTHCARE_COVERAGE_209578.47,0.0
HEALTHCARE_COVERAGE_209648.48,0.0
HEALTHCARE_COVERAGE_210062.35,0.0
HEALTHCARE_COVERAGE_21135.80,0.0
HEALTHCARE_COVERAGE_21166.37,0.0
HEALTHCARE_COVERAGE_212344.69,0.0
HEALTHCARE_COVERAGE_21253.06,0.0
HEALTHCARE_COVERAGE_21292.66,0.0
HEALTHCARE_COVERAGE_21370.67,0.0
HEALTHCARE_COVERAGE_21389.78,0.0
HEALTHCARE_COVERAGE_21494.33,0.0
HEALTHCARE_COVERAGE_215011.95,0.0
HEALTHCARE_COVERAGE_21603.74,0.0
HEALTHCARE_COVERAGE_21611.44,0.0
HEALTHCARE_COVERAGE_217205.85,0.0
HEALTHCARE_COVERAGE_21759.23,0.0
HEALTHCARE_COVERAGE_217603.45,0.0
HEALTHCARE_COVERAGE_218418.54,0.0
HEALTHCARE_COVERAGE_21891.09,0.0
HEALTHCARE_COVERAGE_219161.02,0.0
HEALTHCARE_COVERAGE_219619.74,0.0
HEALTHCARE_COVERAGE_220313.76,0.0
HEALTHCARE_COVERAGE_220355.69,0.0
HEALTHCARE_COVERAGE_2207.87,0.0
HEALTHCARE_COVERAGE_221113.76,0.0
HEALTHCARE_COVERAGE_2215.14,0.0
HEALTHCARE_COVERAGE_22177.98,0.0
HEALTHCARE_COVERAGE_22251.71,0.0
HEALTHCARE_COVERAGE_22265.48,0.0
HEALTHCARE_COVERAGE_223.04,0.0
HEALTHCARE_COVERAGE_223295.08,0.0
HEALTHCARE_COVERAGE_223542.30,0.0
HEALTHCARE_COVERAGE_223565.79,0.0
HEALTHCARE_COVERAGE_223693.32,0.0
HEALTHCARE_COVERAGE_223762.36,0.0
HEALTHCARE_COVERAGE_223772.80,0.0
HEALTHCARE_COVERAGE_223831.81,0.0
HEALTHCARE_COVERAGE_224439.22,0.0
HEALTHCARE_COVERAGE_22478.61,0.0
HEALTHCARE_COVERAGE_22485.24,0.0
HEALTHCARE_COVERAGE_227849.81,0.0
HEALTHCARE_COVERAGE_227874.88,0.0
HEALTHCARE_COVERAGE_228394.39,0.0
HEALTHCARE_COVERAGE_22842.23,0.0
HEALTHCARE_COVERAGE_228682.13,0.0
HEALTHCARE_COVERAGE_22888.99,0.0
HEALTHCARE_COVERAGE_229371.85,0.0
HEALTHCARE_COVERAGE_22955.49,0.0
HEALTHCARE_COVERAGE_229812.02,0.0
HEALTHCARE_COVERAGE_23018.71,0.0
HEALTHCARE_COVERAGE_230228.59,0.0
HEALTHCARE_COVERAGE_230424.09,0.0
HEALTHCARE_COVERAGE_230706.80,0.0
HEALTHCARE_COVERAGE_23092.63,0.0
HEALTHCARE_COVERAGE_231167.97,0.0
HEALTHCARE_COVERAGE_2315.56,0.0
HEALTHCARE_COVERAGE_231685.74,0.0
HEALTHCARE_COVERAGE_2318.22,0.0
HEALTHCARE_COVERAGE_232052.46,0.0
HEALTHCARE_COVERAGE_233055.02,0.0
HEALTHCARE_COVERAGE_23324.69,0.0
HEALTHCARE_COVERAGE_233314.30,0.0
HEALTHCARE_COVERAGE_23365.00,0.0
HEALTHCARE_COVERAGE_2341.00,0.0
HEALTHCARE_COVERAGE_23444.05,0.0
HEALTHCARE_COVERAGE_23454.84,0.0
HEALTHCARE_COVERAGE_234621.13,0.0
HEALTHCARE_COVERAGE_2348.75,0.0
HEALTHCARE_COVERAGE_2350.12,0.0
HEALTHCARE_COVERAGE_235330.40,0.0
HEALTHCARE_COVERAGE_235600.40,0.0
HEALTHCARE_COVERAGE_235651.56,0.0
HEALTHCARE_COVERAGE_236159.02,0.0
HEALTHCARE_COVERAGE_237050.32,0.0
HEALTHCARE_COVERAGE_23734.30,0.0
HEALTHCARE_COVERAGE_23774.12,0.0
HEALTHCARE_COVERAGE_239106.22,0.0
HEALTHCARE_COVERAGE_240077.50,0.0
HEALTHCARE_COVERAGE_240180.64,0.0
HEALTHCARE_COVERAGE_240248.96,0.0
HEALTHCARE_COVERAGE_240882.52,0.0
HEALTHCARE_COVERAGE_240983.43,0.0
HEALTHCARE_COVERAGE_2409849.55,0.0
HEALTHCARE_COVERAGE_241227.31,0.0
HEALTHCARE_COVERAGE_241531.67,0.0
HEALTHCARE_COVERAGE_24209.78,0.0
HEALTHCARE_COVERAGE_242639.31,0.0
HEALTHCARE_COVERAGE_24287.74,0.0
HEALTHCARE_COVERAGE_243306.56,0.0
HEALTHCARE_COVERAGE_243514.21,0.0
HEALTHCARE_COVERAGE_2437.22,0.0
HEALTHCARE_COVERAGE_243779.08,0.0
HEALTHCARE_COVERAGE_243943.56,0.0
HEALTHCARE_COVERAGE_245556.14,0.0
HEALTHCARE_COVERAGE_2456864.32,0.0
HEALTHCARE_COVERAGE_246779.17,0.0
HEALTHCARE_COVERAGE_246840.70,0.0
HEALTHCARE_COVERAGE_247299.39,0.0
HEALTHCARE_COVERAGE_247567.78,0.0
HEALTHCARE_COVERAGE_247792.18,0.0
HEALTHCARE_COVERAGE_247975.70,0.0
HEALTHCARE_COVERAGE_248402.36,0.0
HEALTHCARE_COVERAGE_249214.90,0.0
HEALTHCARE_COVERAGE_24923.26,0.0
HEALTHCARE_COVERAGE_249509.71,0.0
HEALTHCARE_COVERAGE_249626.83,0.0
HEALTHCARE_COVERAGE_249796.68,0.0
HEALTHCARE_COVERAGE_249974.73,0.0
HEALTHCARE_COVERAGE_25025.14,0.0
HEALTHCARE_COVERAGE_25040.07,0.0
HEALTHCARE_COVERAGE_2505.47,0.0
HEALTHCARE_COVERAGE_25085.84,0.0
HEALTHCARE_COVERAGE_251118.79,0.0
HEALTHCARE_COVERAGE_2536.54,0.0
HEALTHCARE_COVERAGE_25397.50,0.0
HEALTHCARE_COVERAGE_254929.67,0.0
HEALTHCARE_COVERAGE_255182.70,0.0
HEALTHCARE_COVERAGE_25587.23,0.0
HEALTHCARE_COVERAGE_256.68,0.0
HEALTHCARE_COVERAGE_256274.26,0.0
HEALTHCARE_COVERAGE_256343.21,0.0
HEALTHCARE_COVERAGE_256690.18,0.0
HEALTHCARE_COVERAGE_257501.74,0.0
HEALTHCARE_COVERAGE_25813.66,0.0
HEALTHCARE_COVERAGE_258757.91,0.0
HEALTHCARE_COVERAGE_259664.99,0.0
HEALTHCARE_COVERAGE_260274.16,0.0
HEALTHCARE_COVERAGE_260816.57,0.0
HEALTHCARE_COVERAGE_261047.16,0.0
HEALTHCARE_COVERAGE_261493.60,0.0
HEALTHCARE_COVERAGE_26189.03,0.0
HEALTHCARE_COVERAGE_26207.27,0.0
HEALTHCARE_COVERAGE_2627.32,0.0
HEALTHCARE_COVERAGE_262797.38,0.0
HEALTHCARE_COVERAGE_26301.12,0.0
HEALTHCARE_COVERAGE_263490.63,0.0
HEALTHCARE_COVERAGE_263627.08,0.0
HEALTHCARE_COVERAGE_2638.69,0.0
HEALTHCARE_COVERAGE_26484.28,0.0
HEALTHCARE_COVERAGE_265498.80,0.0
HEALTHCARE_COVERAGE_26569.58,0.0
HEALTHCARE_COVERAGE_26620.43,0.0
HEALTHCARE_COVERAGE_266564.43,0.0
HEALTHCARE_COVERAGE_2667.49,0.0
HEALTHCARE_COVERAGE_267021.23,0.0
HEALTHCARE_COVERAGE_267254.16,0.0
HEALTHCARE_COVERAGE_2673919.21,0.0
HEALTHCARE_COVERAGE_267433.84,0.0
HEALTHCARE_COVERAGE_268300.06,0.0
HEALTHCARE_COVERAGE_268314.77,0.0
HEALTHCARE_COVERAGE_26890.14,0.0
HEALTHCARE_COVERAGE_26914.91,0.0
HEALTHCARE_COVERAGE_269644.55,0.0
HEALTHCARE_COVERAGE_269677.59,0.0
HEALTHCARE_COVERAGE_26990.20,0.0
HEALTHCARE_COVERAGE_270044.74,0.0
HEALTHCARE_COVERAGE_27030.61,0.0
HEALTHCARE_COVERAGE_271528.25,0.0
HEALTHCARE_COVERAGE_27165.41,0.0
HEALTHCARE_COVERAGE_27183.32,0.0
HEALTHCARE_COVERAGE_272153.69,0.0
HEALTHCARE_COVERAGE_272911.70,0.0
HEALTHCARE_COVERAGE_27392.57,0.0
HEALTHCARE_COVERAGE_274276.52,0.0
HEALTHCARE_COVERAGE_274602.81,0.0
HEALTHCARE_COVERAGE_274808.48,0.0
HEALTHCARE_COVERAGE_275662.17,0.0
HEALTHCARE_COVERAGE_275694.60,0.0
HEALTHCARE_COVERAGE_2762141.89,0.0
HEALTHCARE_COVERAGE_277831.12,0.0
HEALTHCARE_COVERAGE_27831.29,0.0
HEALTHCARE_COVERAGE_279122.17,0.0
HEALTHCARE_COVERAGE_2791851.63,0.0
HEALTHCARE_COVERAGE_28035.57,0.0
HEALTHCARE_COVERAGE_280735.09,0.0
HEALTHCARE_COVERAGE_281053.39,0.0
HEALTHCARE_COVERAGE_281509.56,0.0
HEALTHCARE_COVERAGE_28159.89,0.0
HEALTHCARE_COVERAGE_28192.86,0.0
HEALTHCARE_COVERAGE_282563.69,0.0
HEALTHCARE_COVERAGE_28282.61,0.0
HEALTHCARE_COVERAGE_28423.93,0.0
HEALTHCARE_COVERAGE_28439.14,0.0
HEALTHCARE_COVERAGE_28439.80,0.0
HEALTHCARE_COVERAGE_284410.88,0.0
HEALTHCARE_COVERAGE_285059.94,0.0
HEALTHCARE_COVERAGE_2855.03,0.0
HEALTHCARE_COVERAGE_28563.87,0.0
HEALTHCARE_COVERAGE_285631.76,0.0
HEALTHCARE_COVERAGE_285724.09,0.0
HEALTHCARE_COVERAGE_285744.02,0.0
HEALTHCARE_COVERAGE_285845.52,0.0
HEALTHCARE_COVERAGE_285941.76,0.0
HEALTHCARE_COVERAGE_28700.23,0.0
HEALTHCARE_COVERAGE_288425.30,0.0
HEALTHCARE_COVERAGE_288580.88,0.0
HEALTHCARE_COVERAGE_288757.70,0.0
HEALTHCARE_COVERAGE_28888.74,0.0
HEALTHCARE_COVERAGE_29046.45,0.0
HEALTHCARE_COVERAGE_291840.08,0.0
HEALTHCARE_COVERAGE_29240.83,0.0
HEALTHCARE_COVERAGE_292522.39,0.0
HEALTHCARE_COVERAGE_2934.07,0.0
HEALTHCARE_COVERAGE_293566.89,0.0
HEALTHCARE_COVERAGE_295178.80,0.0
HEALTHCARE_COVERAGE_295292.38,0.0
HEALTHCARE_COVERAGE_29592.45,0.0
HEALTHCARE_COVERAGE_296424.81,0.0
HEALTHCARE_COVERAGE_2965.71,0.0
HEALTHCARE_COVERAGE_29691.25,0.0
HEALTHCARE_COVERAGE_29693.84,0.0
HEALTHCARE_COVERAGE_297153.93,0.0
HEALTHCARE_COVERAGE_298901.88,0.0
HEALTHCARE_COVERAGE_298931.31,0.0
HEALTHCARE_COVERAGE_299071.76,0.0
HEALTHCARE_COVERAGE_299304.19,0.0
HEALTHCARE_COVERAGE_299343.64,0.0
HEALTHCARE_COVERAGE_299472.22,0.0
HEALTHCARE_COVERAGE_299648.97,0.0
HEALTHCARE_COVERAGE_300118.02,0.0
HEALTHCARE_COVERAGE_30024.90,0.0
HEALTHCARE_COVERAGE_302234.06,0.0
HEALTHCARE_COVERAGE_302301.32,0.0
HEALTHCARE_COVERAGE_302359.32,0.0
HEALTHCARE_COVERAGE_30303.55,0.0
HEALTHCARE_COVERAGE_303256.96,0.0
HEALTHCARE_COVERAGE_30363.79,0.0
HEALTHCARE_COVERAGE_30602.90,0.0
HEALTHCARE_COVERAGE_30623.92,0.0
HEALTHCARE_COVERAGE_306391.89,0.0
HEALTHCARE_COVERAGE_30658.07,0.0
HEALTHCARE_COVERAGE_307241.70,0.0
HEALTHCARE_COVERAGE_307926.74,0.0
HEALTHCARE_COVERAGE_308071.74,0.0
HEALTHCARE_COVERAGE_30817.33,0.0
HEALTHCARE_COVERAGE_308304.10,0.0
HEALTHCARE_COVERAGE_308762.52,0.0
HEALTHCARE_COVERAGE_30920.59,0.0
HEALTHCARE_COVERAGE_309212.82,0.0
HEALTHCARE_COVERAGE_309750.41,0.0
HEALTHCARE_COVERAGE_30996.78,0.0
HEALTHCARE_COVERAGE_309986.18,0.0
HEALTHCARE_COVERAGE_310952.79,0.0
HEALTHCARE_COVERAGE_31233.15,0.0
HEALTHCARE_COVERAGE_312626.11,0.0
HEALTHCARE_COVERAGE_31324.28,0.0
HEALTHCARE_COVERAGE_3153715.15,0.0
HEALTHCARE_COVERAGE_31622.15,0.0
HEALTHCARE_COVERAGE_317724.64,0.0
HEALTHCARE_COVERAGE_31847.00,0.0
HEALTHCARE_COVERAGE_3186.86,0.0
HEALTHCARE_COVERAGE_31927.09,0.0
HEALTHCARE_COVERAGE_319497.21,0.0
HEALTHCARE_COVERAGE_31998.80,0.0
HEALTHCARE_COVERAGE_32033.32,0.0
HEALTHCARE_COVERAGE_320594.95,0.0
HEALTHCARE_COVERAGE_32099.13,0.0
HEALTHCARE_COVERAGE_321315.75,0.0
HEALTHCARE_COVERAGE_322080.63,0.0
HEALTHCARE_COVERAGE_32243.00,0.0
HEALTHCARE_COVERAGE_322538.78,0.0
HEALTHCARE_COVERAGE_322989.99,0.0
HEALTHCARE_COVERAGE_323174.60,0.0
HEALTHCARE_COVERAGE_32379.30,0.0
HEALTHCARE_COVERAGE_324184.55,0.0
HEALTHCARE_COVERAGE_324342.32,0.0
HEALTHCARE_COVERAGE_324547.23,0.0
HEALTHCARE_COVERAGE_324769.50,0.0
HEALTHCARE_COVERAGE_32477.55,0.0
HEALTHCARE_COVERAGE_32602.80,0.0
HEALTHCARE_COVERAGE_326066.29,0.0
HEALTHCARE_COVERAGE_326442.07,0.0
HEALTHCARE_COVERAGE_32652.22,0.0
HEALTHCARE_COVERAGE_326652.43,0.0
HEALTHCARE_COVERAGE_327245.18,0.0
HEALTHCARE_COVERAGE_32793.53,0.0
HEALTHCARE_COVERAGE_328163.35,0.0
HEALTHCARE_COVERAGE_329568.36,0.0
HEALTHCARE_COVERAGE_329620.18,0.0
HEALTHCARE_COVERAGE_33052.26,0.0
HEALTHCARE_COVERAGE_330646.45,0.0
HEALTHCARE_COVERAGE_331203.52,0.0
HEALTHCARE_COVERAGE_33260.94,0.0
HEALTHCARE_COVERAGE_332961.35,0.0
HEALTHCARE_COVERAGE_33309.63,0.0
HEALTHCARE_COVERAGE_333453.39,0.0
HEALTHCARE_COVERAGE_333524.08,0.0
HEALTHCARE_COVERAGE_333577.72,0.0
HEALTHCARE_COVERAGE_334021.68,0.0
HEALTHCARE_COVERAGE_33427.13,0.0
HEALTHCARE_COVERAGE_33461.54,0.0
HEALTHCARE_COVERAGE_33472.06,0.0
HEALTHCARE_COVERAGE_334924.78,0.0
HEALTHCARE_COVERAGE_335434.05,0.0
HEALTHCARE_COVERAGE_335867.21,0.0
HEALTHCARE_COVERAGE_335961.06,0.0
HEALTHCARE_COVERAGE_33631.61,0.0
HEALTHCARE_COVERAGE_336625.49,0.0
HEALTHCARE_COVERAGE_337100.08,0.0
HEALTHCARE_COVERAGE_3378423.71,0.0
HEALTHCARE_COVERAGE_33851.96,0.0
HEALTHCARE_COVERAGE_339.24,0.0
HEALTHCARE_COVERAGE_339650.81,0.0
HEALTHCARE_COVERAGE_3397875.76,0.0
HEALTHCARE_COVERAGE_339806.68,0.0
HEALTHCARE_COVERAGE_340342.14,0.0
HEALTHCARE_COVERAGE_340889.91,0.0
HEALTHCARE_COVERAGE_34104.90,0.0
HEALTHCARE_COVERAGE_341975.00,0.0
HEALTHCARE_COVERAGE_3422.34,0.0
HEALTHCARE_COVERAGE_3424.22,0.0
HEALTHCARE_COVERAGE_3430.49,0.0
HEALTHCARE_COVERAGE_343265.57,0.0
HEALTHCARE_COVERAGE_345338.75,0.0
HEALTHCARE_COVERAGE_346073.58,0.0
HEALTHCARE_COVERAGE_346789.67,0.0
HEALTHCARE_COVERAGE_347005.92,0.0
HEALTHCARE_COVERAGE_34717.07,0.0
HEALTHCARE_COVERAGE_34762.13,0.0
HEALTHCARE_COVERAGE_3483.64,0.0
HEALTHCARE_COVERAGE_348746.74,0.0
HEALTHCARE_COVERAGE_34896.44,0.0
HEALTHCARE_COVERAGE_349117.40,0.0
HEALTHCARE_COVERAGE_34958.14,0.0
HEALTHCARE_COVERAGE_349906.65,0.0
HEALTHCARE_COVERAGE_350867.62,0.0
HEALTHCARE_COVERAGE_35262.71,0.0
HEALTHCARE_COVERAGE_352655.05,0.0
HEALTHCARE_COVERAGE_352684.29,0.0
HEALTHCARE_COVERAGE_35292.19,0.0
HEALTHCARE_COVERAGE_352930.62,0.0
HEALTHCARE_COVERAGE_35349.04,0.0
HEALTHCARE_COVERAGE_35407.56,0.0
HEALTHCARE_COVERAGE_355164.47,0.0
HEALTHCARE_COVERAGE_356219.80,0.0
HEALTHCARE_COVERAGE_356258.36,0.0
HEALTHCARE_COVERAGE_35663.86,0.0
HEALTHCARE_COVERAGE_356983.26,0.0
HEALTHCARE_COVERAGE_357705.23,0.0
HEALTHCARE_COVERAGE_358542.27,0.0
HEALTHCARE_COVERAGE_359213.35,0.0
HEALTHCARE_COVERAGE_35934.02,0.0
HEALTHCARE_COVERAGE_3601.41,0.0
HEALTHCARE_COVERAGE_360607.41,0.0
HEALTHCARE_COVERAGE_360719.80,0.0
HEALTHCARE_COVERAGE_361714.00,0.0
HEALTHCARE_COVERAGE_36174.57,0.0
HEALTHCARE_COVERAGE_361771.36,0.0
HEALTHCARE_COVERAGE_362002.25,0.0
HEALTHCARE_COVERAGE_36262.03,0.0
HEALTHCARE_COVERAGE_362783.55,0.0
HEALTHCARE_COVERAGE_36365.20,0.0
HEALTHCARE_COVERAGE_36365.93,0.0
HEALTHCARE_COVERAGE_36458.56,0.0
HEALTHCARE_COVERAGE_364820.62,0.0
HEALTHCARE_COVERAGE_364943.85,0.0
HEALTHCARE_COVERAGE_365087.72,0.0
HEALTHCARE_COVERAGE_36570.05,0.0
HEALTHCARE_COVERAGE_365729.20,0.0
HEALTHCARE_COVERAGE_36602.66,0.0
HEALTHCARE_COVERAGE_3669.98,0.0
HEALTHCARE_COVERAGE_366973.80,0.0
HEALTHCARE_COVERAGE_36724.53,0.0
HEALTHCARE_COVERAGE_36933.33,0.0
HEALTHCARE_COVERAGE_36961.62,0.0
HEALTHCARE_COVERAGE_36989.77,0.0
HEALTHCARE_COVERAGE_371651.71,0.0
HEALTHCARE_COVERAGE_37271.44,0.0
HEALTHCARE_COVERAGE_374399.13,0.0
HEALTHCARE_COVERAGE_3745.70,0.0
HEALTHCARE_COVERAGE_374772.87,0.0
HEALTHCARE_COVERAGE_376282.09,0.0
HEALTHCARE_COVERAGE_376493.88,0.0
HEALTHCARE_COVERAGE_376730.81,0.0
HEALTHCARE_COVERAGE_376816.73,0.0
HEALTHCARE_COVERAGE_3777.69,0.0
HEALTHCARE_COVERAGE_37778.43,0.0
HEALTHCARE_COVERAGE_3799.53,0.0
HEALTHCARE_COVERAGE_381395.01,0.0
HEALTHCARE_COVERAGE_381833.99,0.0
HEALTHCARE_COVERAGE_3825.96,0.0
HEALTHCARE_COVERAGE_382675.19,0.0
HEALTHCARE_COVERAGE_383550.13,0.0
HEALTHCARE_COVERAGE_3842.59,0.0
HEALTHCARE_COVERAGE_38501.62,0.0
HEALTHCARE_COVERAGE_386535.15,0.0
HEALTHCARE_COVERAGE_386880.19,0.0
HEALTHCARE_COVERAGE_386883.92,0.0
HEALTHCARE_COVERAGE_38724.75,0.0
HEALTHCARE_COVERAGE_38737.43,0.0
HEALTHCARE_COVERAGE_387746.50,0.0
HEALTHCARE_COVERAGE_387802.89,0.0
HEALTHCARE_COVERAGE_388760.00,0.0
HEALTHCARE_COVERAGE_389553.51,0.0
HEALTHCARE_COVERAGE_39048.76,0.0
HEALTHCARE_COVERAGE_39071.54,0.0
HEALTHCARE_COVERAGE_391896.43,0.0
HEALTHCARE_COVERAGE_391991.11,0.0
HEALTHCARE_COVERAGE_39216.20,0.0
HEALTHCARE_COVERAGE_392682.15,0.0
HEALTHCARE_COVERAGE_393131.90,0.0
HEALTHCARE_COVERAGE_393589.73,0.0
HEALTHCARE_COVERAGE_3948.95,0.0
HEALTHCARE_COVERAGE_39547.19,0.0
HEALTHCARE_COVERAGE_395491.70,0.0
HEALTHCARE_COVERAGE_397027.98,0.0
HEALTHCARE_COVERAGE_397185.41,0.0
HEALTHCARE_COVERAGE_398130.61,0.0
HEALTHCARE_COVERAGE_39943.19,0.0
HEALTHCARE_COVERAGE_399524.66,0.0
HEALTHCARE_COVERAGE_399598.13,0.0
HEALTHCARE_COVERAGE_400646.53,0.0
HEALTHCARE_COVERAGE_40106.26,0.0
HEALTHCARE_COVERAGE_401405.55,0.0
HEALTHCARE_COVERAGE_4019.29,0.0
HEALTHCARE_COVERAGE_401991.77,0.0
HEALTHCARE_COVERAGE_402012.21,0.0
HEALTHCARE_COVERAGE_4026.42,0.0
HEALTHCARE_COVERAGE_40339.93,0.0
HEALTHCARE_COVERAGE_40347.96,0.0
HEALTHCARE_COVERAGE_40355.52,0.0
HEALTHCARE_COVERAGE_404510.53,0.0
HEALTHCARE_COVERAGE_404745.54,0.0
HEALTHCARE_COVERAGE_40496.02,0.0
HEALTHCARE_COVERAGE_40505.49,0.0
HEALTHCARE_COVERAGE_406465.33,0.0
HEALTHCARE_COVERAGE_407017.79,0.0
HEALTHCARE_COVERAGE_407208.03,0.0
HEALTHCARE_COVERAGE_40741.24,0.0
HEALTHCARE_COVERAGE_40909.49,0.0
HEALTHCARE_COVERAGE_40928.52,0.0
HEALTHCARE_COVERAGE_409630.43,0.0
HEALTHCARE_COVERAGE_410015.56,0.0
HEALTHCARE_COVERAGE_41369.79,0.0
HEALTHCARE_COVERAGE_414411.67,0.0
HEALTHCARE_COVERAGE_414679.53,0.0
HEALTHCARE_COVERAGE_414736.35,0.0
HEALTHCARE_COVERAGE_415573.10,0.0
HEALTHCARE_COVERAGE_4158.30,0.0
HEALTHCARE_COVERAGE_41583.92,0.0
HEALTHCARE_COVERAGE_41658.46,0.0
HEALTHCARE_COVERAGE_416670.48,0.0
HEALTHCARE_COVERAGE_41708.82,0.0
HEALTHCARE_COVERAGE_41742.03,0.0
HEALTHCARE_COVERAGE_417951.34,0.0
HEALTHCARE_COVERAGE_41807.25,0.0
HEALTHCARE_COVERAGE_418445.27,0.0
HEALTHCARE_COVERAGE_41876.80,0.0
HEALTHCARE_COVERAGE_419822.22,0.0
HEALTHCARE_COVERAGE_420453.27,0.0
HEALTHCARE_COVERAGE_4205.47,0.0
HEALTHCARE_COVERAGE_420654.58,0.0
HEALTHCARE_COVERAGE_420789.11,0.0
HEALTHCARE_COVERAGE_42087.12,0.0
HEALTHCARE_COVERAGE_42099.46,0.0
HEALTHCARE_COVERAGE_421417.08,0.0
HEALTHCARE_COVERAGE_42168.95,0.0
HEALTHCARE_COVERAGE_421915.69,0.0
HEALTHCARE_COVERAGE_422788.71,0.0
HEALTHCARE_COVERAGE_4238.15,0.0
HEALTHCARE_COVERAGE_424592.99,0.0
HEALTHCARE_COVERAGE_424804.52,0.0
HEALTHCARE_COVERAGE_425111.85,0.0
HEALTHCARE_COVERAGE_4253.18,0.0
HEALTHCARE_COVERAGE_425313.76,0.0
HEALTHCARE_COVERAGE_425533.56,0.0
HEALTHCARE_COVERAGE_4262.32,0.0
HEALTHCARE_COVERAGE_427338.14,0.0
HEALTHCARE_COVERAGE_428360.30,0.0
HEALTHCARE_COVERAGE_42843.37,0.0
HEALTHCARE_COVERAGE_428595.54,0.0
HEALTHCARE_COVERAGE_428864.15,0.0
HEALTHCARE_COVERAGE_429762.55,0.0
HEALTHCARE_COVERAGE_429885.29,0.0
HEALTHCARE_COVERAGE_4324.43,0.0
HEALTHCARE_COVERAGE_433381.31,0.0
HEALTHCARE_COVERAGE_433964.42,0.0
HEALTHCARE_COVERAGE_43404.71,0.0
HEALTHCARE_COVERAGE_434335.23,0.0
HEALTHCARE_COVERAGE_436888.40,0.0
HEALTHCARE_COVERAGE_43805.98,0.0
HEALTHCARE_COVERAGE_439653.76,0.0
HEALTHCARE_COVERAGE_4408.81,0.0
HEALTHCARE_COVERAGE_440837.99,0.0
HEALTHCARE_COVERAGE_441362.68,0.0
HEALTHCARE_COVERAGE_441604.18,0.0
HEALTHCARE_COVERAGE_442075.57,0.0
HEALTHCARE_COVERAGE_44210.26,0.0
HEALTHCARE_COVERAGE_443.73,0.0
HEALTHCARE_COVERAGE_4436.13,0.0
HEALTHCARE_COVERAGE_443963.54,0.0
HEALTHCARE_COVERAGE_444349.20,0.0
HEALTHCARE_COVERAGE_444761.80,0.0
HEALTHCARE_COVERAGE_445249.44,0.0
HEALTHCARE_COVERAGE_4453.73,0.0
HEALTHCARE_COVERAGE_44837.49,0.0
HEALTHCARE_COVERAGE_4497.49,0.0
HEALTHCARE_COVERAGE_450.82,0.0
HEALTHCARE_COVERAGE_450188.97,0.0
HEALTHCARE_COVERAGE_450271.61,0.0
HEALTHCARE_COVERAGE_451110.48,0.0
HEALTHCARE_COVERAGE_452405.40,0.0
HEALTHCARE_COVERAGE_452865.77,0.0
HEALTHCARE_COVERAGE_453.68,0.0
HEALTHCARE_COVERAGE_45429.18,0.0
HEALTHCARE_COVERAGE_45580.17,0.0
HEALTHCARE_COVERAGE_456826.11,0.0
HEALTHCARE_COVERAGE_45729.93,0.0
HEALTHCARE_COVERAGE_45796.75,0.0
HEALTHCARE_COVERAGE_458576.30,0.0
HEALTHCARE_COVERAGE_459091.85,0.0
HEALTHCARE_COVERAGE_45940.21,0.0
HEALTHCARE_COVERAGE_4596.52,0.0
HEALTHCARE_COVERAGE_461414.92,0.0
HEALTHCARE_COVERAGE_461624.30,0.0
HEALTHCARE_COVERAGE_46172.97,0.0
HEALTHCARE_COVERAGE_462185.81,0.0
HEALTHCARE_COVERAGE_46258.16,0.0
HEALTHCARE_COVERAGE_463.83,0.0
HEALTHCARE_COVERAGE_46302.59,0.0
HEALTHCARE_COVERAGE_46334.95,0.0
HEALTHCARE_COVERAGE_46568.81,0.0
HEALTHCARE_COVERAGE_46606.63,0.0
HEALTHCARE_COVERAGE_467129.22,0.0
HEALTHCARE_COVERAGE_467499.15,0.0
HEALTHCARE_COVERAGE_467690.81,0.0
HEALTHCARE_COVERAGE_471342.51,0.0
HEALTHCARE_COVERAGE_471545.61,0.0
HEALTHCARE_COVERAGE_472347.05,0.0
HEALTHCARE_COVERAGE_472766.67,0.0
HEALTHCARE_COVERAGE_472912.26,0.0
HEALTHCARE_COVERAGE_47306.16,0.0
HEALTHCARE_COVERAGE_473273.40,0.0
HEALTHCARE_COVERAGE_47356.63,0.0
HEALTHCARE_COVERAGE_474789.64,0.0
HEALTHCARE_COVERAGE_47572.37,0.0
HEALTHCARE_COVERAGE_476774.57,0.0
HEALTHCARE_COVERAGE_478543.64,0.0
HEALTHCARE_COVERAGE_479503.33,0.0
HEALTHCARE_COVERAGE_48021.86,0.0
HEALTHCARE_COVERAGE_48034.29,0.0
HEALTHCARE_COVERAGE_48035.44,0.0
HEALTHCARE_COVERAGE_482.50,0.0
HEALTHCARE_COVERAGE_482426.90,0.0
HEALTHCARE_COVERAGE_482433.86,0.0
HEALTHCARE_COVERAGE_483014.04,0.0
HEALTHCARE_COVERAGE_483068.84,0.0
HEALTHCARE_COVERAGE_48357.87,0.0
HEALTHCARE_COVERAGE_483735.64,0.0
HEALTHCARE_COVERAGE_48410.61,0.0
HEALTHCARE_COVERAGE_484578.83,0.0
HEALTHCARE_COVERAGE_48494.80,0.0
HEALTHCARE_COVERAGE_485737.91,0.0
HEALTHCARE_COVERAGE_486287.17,0.0
HEALTHCARE_COVERAGE_486293.12,0.0
HEALTHCARE_COVERAGE_4865.39,0.0
HEALTHCARE_COVERAGE_486531.33,0.0
